0.0008,1546.652527
0.0016,1546.652317
0.0024,1546.652457
0.0032,1546.652357
0.004,1546.652487
0.0048,1546.652347
0.0056,1546.652847
0.0064,1546.652967
0.0072,1546.652627
0.008,1546.652517
0.008799999999999999,1546.652397
0.0096,1546.652397
0.010400000000000001,1546.652337
0.0112,1546.652577
0.012,1546.6527469999999
0.0128,1546.652687
0.0136,1546.652447
0.0144,1546.652407
0.0152,1546.652537
0.016,1546.6524769999999
0.016800000000000002,1546.652587
0.017599999999999998,1546.652247
0.0184,1546.652317
0.0192,1546.6526569999999
0.02,1546.652517
0.020800000000000003,1546.652527
0.0216,1546.652447
0.0224,1546.652647
0.0232,1546.652667
0.024,1546.652457
0.0248,1546.652887
0.0256,1546.652427
0.0264,1546.652527
0.0272,1546.652597
0.028,1546.652767
0.0288,1546.652487
0.0296,1546.652777
0.0304,1546.652377
0.031200000000000002,1546.652507
0.032,1546.652817
0.0328,1546.652627
0.033600000000000005,1546.652277
0.0344,1546.652507
0.035199999999999995,1546.652497
0.036,1546.652467
0.0368,1546.652617
0.0376,1546.652587
0.0384,1546.652637
0.0392,1546.652367
0.04,1546.652577
0.0408,1546.652447
0.041600000000000005,1546.652687
0.0424,1546.652367
0.0432,1546.652777
0.044,1546.652327
0.0448,1546.6522969999999
0.045599999999999995,1546.652507
0.0464,1546.652637
0.0472,1546.6526569999999
0.048,1546.652667
0.0488,1546.652217
0.0496,1546.652397
0.0504,1546.6526569999999
0.0512,1546.652717
0.052000000000000005,1546.652467
0.0528,1546.652717
0.053599999999999995,1546.652397
0.0544,1546.652177
0.0552,1546.6522069999999
0.056,1546.652727
0.056799999999999996,1546.652907
0.0576,1546.652437
0.0584,1546.652557
0.0592,1546.652187
0.06,1546.652417
0.0608,1546.652547
0.061599999999999995,1546.652577
0.062400000000000004,1546.652847
0.06319999999999999,1546.652597
0.064,1546.652607
0.0648,1546.652557
0.0656,1546.652627
0.0664,1546.652627
0.06720000000000001,1546.652337
0.068,1546.652337
0.0688,1546.652547
0.0696,1546.652327
0.07039999999999999,1546.652637
0.0712,1546.652797
0.072,1546.652497
0.0728,1546.652457
0.0736,1546.652507
0.07440000000000001,1546.652337
0.0752,1546.652607
0.07600000000000001,1546.652797
0.0768,1546.652607
0.07759999999999999,1546.652537
0.0784,1546.652397
0.07919999999999999,1546.652357
0.08,1546.652467
0.0808,1546.652467
0.0816,1546.652557
0.0824,1546.652587
0.08320000000000001,1546.652407
0.08399999999999999,1546.652427
0.0848,1546.652277
0.0856,1546.652487
0.0864,1546.652467
0.0872,1546.652527
0.088,1546.652687
0.0888,1546.652347
0.0896,1546.652357
0.09040000000000001,1546.652367
0.09119999999999999,1546.652737
0.092,1546.652577
0.0928,1546.652427
0.0936,1546.652377
0.0944,1546.652687
0.0952,1546.652517
0.096,1546.652687
0.09680000000000001,1546.652897
0.0976,1546.652587
0.09839999999999999,1546.652457
0.0992,1546.6522969999999
0.09999999999999999,1546.652587
0.1008,1546.652607
0.1016,1546.652527
0.1024,1546.652447
0.1032,1546.652577
0.10400000000000001,1546.652447
0.1048,1546.652487
0.1056,1546.6524769999999
0.1064,1546.652617
0.10719999999999999,1546.652777
0.108,1546.652647
0.1088,1546.652607
0.1096,1546.652767
0.1104,1546.6525669999999
0.11120000000000001,1546.652457
0.112,1546.652347
0.1128,1546.652717
0.11359999999999999,1546.652547
0.1144,1546.652347
0.1152,1546.6524769999999
0.116,1546.652437
0.1168,1546.652517
0.1176,1546.652777
0.1184,1546.652277
0.1192,1546.652607
0.12,1546.652617
0.12079999999999999,1546.652397
0.1216,1546.652647
0.12240000000000001,1546.652537
0.12319999999999999,1546.652357
0.124,1546.652277
0.12480000000000001,1546.652717
0.12560000000000002,1546.652467
0.12639999999999998,1546.652467
0.1272,1546.652237
0.128,1546.652597
0.1288,1546.652107
0.1296,1546.652557
0.13040000000000002,1546.652417
0.1312,1546.652467
0.13199999999999998,1546.652727
0.1328,1546.652527
0.1336,1546.652487
0.13440000000000002,1546.652527
0.1352,1546.652447
0.136,1546.652487
0.1368,1546.652257
0.1376,1546.6525669999999
0.1384,1546.652577
0.1392,1546.652767
0.14,1546.652407
0.14079999999999998,1546.652487
0.1416,1546.652557
0.1424,1546.652557
0.14320000000000002,1546.652227
0.144,1546.652627
0.1448,1546.652667
0.1456,1546.652497
0.14639999999999997,1546.652487
0.1472,1546.652527
0.148,1546.652397
0.14880000000000002,1546.652187
0.14959999999999998,1546.652537
0.1504,1546.652597
0.1512,1546.652667
0.15200000000000002,1546.652437
0.1528,1546.652467
0.1536,1546.6525669999999
0.1544,1546.652167
0.15519999999999998,1546.652607
0.156,1546.652427
0.1568,1546.652487
0.15760000000000002,1546.652697
0.15839999999999999,1546.652547
0.1592,1546.652437
0.16,1546.652537
0.1608,1546.652627
0.1616,1546.652327
0.1624,1546.652637
0.1632,1546.652607
0.164,1546.652427
0.1648,1546.652347
0.1656,1546.652497
0.16640000000000002,1546.652537
0.1672,1546.6524769999999
0.16799999999999998,1546.652277
0.1688,1546.652527
0.1696,1546.652317
0.1704,1546.652587
0.1712,1546.652517
0.17200000000000001,1546.652637
0.1728,1546.652417
0.1736,1546.652217
0.1744,1546.652317
0.1752,1546.652427
0.176,1546.652677
0.17679999999999998,1546.6526569999999
0.1776,1546.6525669999999
0.1784,1546.652757
0.1792,1546.652537
0.18,1546.652157
0.18080000000000002,1546.652147
0.1816,1546.652637
0.18239999999999998,1546.652557
0.1832,1546.652727
0.184,1546.6522969999999
0.1848,1546.652317
0.1856,1546.652547
0.1864,1546.652357
0.1872,1546.652647
0.188,1546.652437
0.1888,1546.652547
0.1896,1546.652487
0.1904,1546.6526569999999
0.19119999999999998,1546.652897
0.192,1546.652447
0.1928,1546.652417
0.19360000000000002,1546.652427
0.1944,1546.652767
0.1952,1546.652827
0.196,1546.652317
0.19679999999999997,1546.652437
0.1976,1546.6523869999999
0.1984,1546.652357
0.19920000000000002,1546.652337
0.19999999999999998,1546.652447
0.2008,1546.652427
0.2016,1546.6526569999999
0.20240000000000002,1546.652367
0.2032,1546.652507
0.204,1546.652527
0.2048,1546.652577
0.20559999999999998,1546.652257
0.2064,1546.652587
0.2072,1546.652727
0.20800000000000002,1546.652687
0.20879999999999999,1546.6523869999999
0.2096,1546.652617
0.2104,1546.652707
0.2112,1546.652627
0.212,1546.652757
0.2128,1546.652557
0.2136,1546.6525669999999
0.21439999999999998,1546.652337
0.2152,1546.652397
0.216,1546.652797
0.21680000000000002,1546.652517
0.2176,1546.652427
0.21839999999999998,1546.652357
0.2192,1546.652767
0.22,1546.652827
0.2208,1546.652557
0.2216,1546.652677
0.22240000000000001,1546.652527
0.22319999999999998,1546.6524769999999
0.224,1546.652507
0.2248,1546.652627
0.2256,1546.652597
0.2264,1546.652577
0.22719999999999999,1546.6526569999999
0.228,1546.652587
0.2288,1546.652587
0.2296,1546.652427
0.2304,1546.652437
0.23120000000000002,1546.652587
0.232,1546.652597
0.2328,1546.652977
0.2336,1546.652357
0.2344,1546.652577
0.2352,1546.652487
0.236,1546.652467
0.2368,1546.652617
0.2376,1546.652677
0.2384,1546.652427
0.23920000000000002,1546.652547
0.24,1546.652367
0.2408,1546.652457
0.24159999999999998,1546.652647
0.2424,1546.652447
0.2432,1546.652587
0.24400000000000002,1546.652627
0.24480000000000002,1546.6527469999999
0.24559999999999998,1546.652467
0.24639999999999998,1546.652427
0.2472,1546.6525669999999
0.248,1546.652797
0.2488,1546.652487
0.24960000000000002,1546.652517
0.2504,1546.6523869999999
0.25120000000000003,1546.6526569999999
0.252,1546.652557
0.25279999999999997,1546.6524769999999
0.2536,1546.652507
0.2544,1546.652537
0.2552,1546.652417
0.256,1546.652397
0.25680000000000003,1546.652547
0.2576,1546.652787
0.25839999999999996,1546.652467
0.2592,1546.6525669999999
0.26,1546.652447
0.26080000000000003,1546.652497
0.2616,1546.652427
0.2624,1546.652577
0.2632,1546.652607
0.26399999999999996,1546.652637
0.2648,1546.652587
0.2656,1546.652827
0.2664,1546.652517
0.2672,1546.652607
0.268,1546.652527
0.26880000000000004,1546.652267
0.2696,1546.652497
0.2704,1546.652817
0.2712,1546.652447
0.272,1546.652327
0.2728,1546.652407
0.2736,1546.652217
0.27440000000000003,1546.652267
0.2752,1546.652357
0.27599999999999997,1546.6526569999999
0.2768,1546.652427
0.2776,1546.652427
0.2784,1546.652367
